name,url,sku,pid,mpn,brand,color,price,currency,availability,description,specifications,images,primary_category,category_1,breadcrumbs,reviews_count,average_rating,uniq_id,scraped_at
"Whistles Cecilia Dobby Sheer Sleeved Wedding Dress, Ivory",https://www.johnlewis.com/whistles-cecilia-dobby-sheer-sleeved-wedding-dress-ivory/p6151601,240767099,6151601,240767099,Whistles,,249.00,GBP,InStock,"<p>Turning heads with its classic straight silhouette, this maxi length wedding dress by Whistles is plain for a sophisticated look.</p>
 <p>With a traditional round neckline and three-quarter length sheer sleeves, it boasts a modern summer style perfect for your special day.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/005919929,https://johnlewis.scene7.com/is/image/JohnLewis/005919929alt1,https://johnlewis.scene7.com/is/image/JohnLewis/005919929alt2,https://johnlewis.scene7.com/is/image/JohnLewis/005919929alt3,https://johnlewis.scene7.com/is/image/JohnLewis/005919929alt4,https://johnlewis.scene7.com/is/image/JohnLewis/005919929alt5,https://johnlewis.scene7.com/is/image/JohnLewis/005919929alt6",Women,Women's Dresses,Women | Women's Dresses,,,59fb1f5a-7a5f-54b9-9a39-1932d7034b28,3/3/2024
"Zoffany Seizo Raku Wallpaper, ZTOT312820",https://www.johnlewis.com/zoffany-seizo-raku-wallpaper/ztot312820/p3381049,237267393,3381049,237267393,Zoffany,ZTOT312820,98,GBP,InStock,"<p>A large scale fretwork geometric design, overprinted on a raku-effect ground. Insprired by the Art Deco era.</p>

<p>Have you thought about wallpaper accessories? Shop <a href=""/browse/home-garden/paints/paints/wallpaper-paint-accessories/_/N-cwq?intcmp=home_ao_wallpapertoaccs"">here</a>.</p>",[],,Home & Garden,Decorative Accessories,Home & Garden | Decorative Accessories | Wallpaper,,,2e692c2e-17c5-551c-969f-d2e555f0f474,3/3/2024
"Too Faced Born This Way Matte Foundation, Seashell",https://www.johnlewis.com/too-faced-born-this-way-matte-foundation/seashell/p5092384,238773982,5092384,238773982,Too Faced,Seashell,32.3,GBP,InStock,"<p>This Too Faced Born This Way Matte 24 Hour Long Wear Foundation is an oil-free, 24-hour matte foundation that masterfully diffuses the line between makeup and skin.<?p> <p>This matte formula stays completely colour true, while covering imperfections to reveal the all-day, shine-free look of naturally flawless skin.</p> <p>35-shades of waterproof, lightweight wear, and coverage so undetectable, they’ll think you were Born This Way.</p> <p>Infused with key ingredients for unbeatable benefits, Hyaluronic Acid gives a smoother and more youthful appearance. Alpine Rose helps empower skins health and resilience, whilst Coconut Water aids in replenishing skins moisture levels for all-day hydration. Your skin has never felt as good as it looks! </p> <p>All shades are matched to the original Born This Way Foundation.</p> <ul> <li>Flawless natural finish <li>Oil-free and oil-controlling formula <li>Transfer resistant  <li>Waterproof  <li>Longwearing for 24 hours <li>Non-acnegenic <li>Infused with Coconut Water that works to boost skin's radiance for a dewy, healthy-looking finish whilst creating the perfect base for your complexion perfection. Alpine Rose to improve skin's appearance and Hyaluronic Acid for long-lasting hydration <li>Available in 35 natural shades! <li>Medium-to-Full coverage <li>Vegan-friendly</li> </p>Too Faced is strictly cruelty-free. Hey Gorgeous, this product is Vegan!</p>",[],,Beauty,Makeup,Beauty | Makeup,15,4.9,59d4d0fc-1d1c-5417-a427-a9f185923e86,3/3/2024
"Jane Churchill Sibella Furnishing Fabric, Pink/Green",https://www.johnlewis.com/jane-churchill-sibella-furnishing-fabric/p6296323,109143570,6296323,109143570,Jane Churchill,Pink/Green,72,GBP,InStoreOnly,"<p>This delicate and pretty floral is painted in a contemporary watercolour style. The original artwork was created using washes of ink and watercolour, allowing subtle layers of colour to build up and work together. A wonderfully contemporary take on a glorious summer flower theme.</p>

<p><strong>Ready to place your order, or looking for more advice?</strong><br>
If you'd like to purchase this fabric and are ready to place your order, or need a little styling advice, there are a few ways we can help. Firstly, come into any of our shops and speak to a Partner. Alternatively, we can come to you as we're also now offering in-home appointments. Finally, you can book a virtual appointment and speak to one of our estimators on a video or phone call. They'll provide a combination of practical measuring, design and technical advice.<br> <a href=""https://www.johnlewis.com/our-services/curtains-and-blinds?intcmp=ic_20200605_virtualestimating_cp_hom_a_ah"">Find out more about our services and book an appointment here</a></p>",[{'Jane Churchill': 'Brand\n                                                                            \n                                                                        '}],,Home & Garden,Fabrics,Home & Garden | Fabrics | Fabric Swatches,,,3871c24d-57cb-5d76-8a12-1eac9564fc58,3/3/2024
Kojis 14ct White Gold Second Hand Diamond Ring,https://www.johnlewis.com/kojis-14ct-white-gold-second-hand-diamond-ring/p5453912,239797518,5453912,239797518,Kojis,,"2,000.00",GBP,OutOfStock,"<p> Dating from the 1960s-1970s period, this Kojis ring shines with its marquise-cut solitaire diamond. The diamond sits on a white gold band, with a textured gold finish and squared off shank. One of the benefits of the marquise cut is that it makes the diamond look larger than the actual carat size of the stone.</p>   

<p> Estimated diamond weight 0.65ct. </p> 

<p> Buying second-hand jewellery offers the opportunity to own unique quality items in a much more sustainable way. Items that can be treasured for years and then passed on. Sourced directly from quality jewellery suppliers. </p> 

<p> If you want to return this product, you'll need to take it back to a John Lewis &amp; Partners shop for verification, and not return it by post or courier. We'll process your refund once the item has been returned to and checked by our specialist, so please allow us time to action your full refund. </p>

<p><u><strong>How to have your ring resized</strong></u></p><table><tbody><tr><td>1.</td><td>Once you've placed your order, please email your ring size directly to jewels@kojis.co.uk including your name and order number</td></tr><tr><td>2.</td><td>If this is not received within three days, we will dispatch the ring with the size quoted on the website. Please not that the ring cannot be resized once it's dispatched. Once the ring is resized it cannot be returned.<p></p></td></tr></tbody></table><br /><br />",[],"https://johnlewis.scene7.com/is/image/JohnLewis/239797518,https://johnlewis.scene7.com/is/image/JohnLewis/239797518alt1,https://johnlewis.scene7.com/is/image/JohnLewis/239797518alt2,https://johnlewis.scene7.com/is/image/JohnLewis/239797518alt3",Women,Women's Jewellery,Women | Women's Jewellery | Women's Rings,,,b8423685-a3cf-52ee-9d73-131729fe3021,3/3/2024
"Hatley Kids' Chameleon Long Sleeve Pyjama Set, Off White/Multi",https://www.johnlewis.com/hatley-kids-chameleon-long-sleeve-pyjama-set-off-white-multi/p109587135,109327750,109587135,109327750,Hatley,,0,GBP,Discontinued,"<p>Crafted from super soft cotton and featuring contrasting sleeves, cuffs and an adorable print, these are just what they need for good nights and happy mornings.</p>
 

",[],,Baby & Child,Boys' Clothes (2+ yrs),Baby & Child | Boys' Clothes (2+ yrs) | Boys' Pyjamas & Nightwear,,,14c42013-f195-5db5-ac82-a537ad8cab52,3/3/2024
"Kin Ikebana Abstract Floral Shirt Dress, Black",https://www.johnlewis.com/kin-ikebana-abstract-floral-shirt-dress-black/p109775536,109593716,109775536,109593716,Kin,,0.00,GBP,Discontinued,"<p>With a beautifully intricate pattern inspired by the Japanese flower arranging art of Ikebana, this lightweight dress works perfectly for day to desk dressing.</p>

<p>ECOVERO™ fibres used in this product are extracted from sustainable wood pulp and are produced through an environmentally responsible production fibre process.</p>
",[],,Women,Women's Dresses,Women | Women's Dresses,,,b3609cdb-cf39-5b2b-b763-e79574b851e7,3/3/2024
"Strider 12 Sport Balance Bike, Pink",https://www.johnlewis.com/strider-12-sport-balance-bike/pink/p6145803,241007478,6145803,241007478,SkateHut,Pink,114.99,GBP,InStock,"<p>The Strider 12 Sport is designed to help your little ones develop all their essential motor skills and master the art of balancing before transitioning to their first pedal bike.</p>

<p><b>SIZED JUST RIGHT</b><br />
From grips that fit little hands to lightweight frames that a toddler can manoeuvre, Strider 12 bikes are engineered with little riders in mind.</p>

<p><b>EASY TO ASSEMBLE</b><br />
Get your little one rolling in minutes with quick and easy assembly. Strider has included all the tools you’ll need.</p>

<p><b>HIGHLY ADJUSTABLE</b><br />
Quick Release clamps make adjusting the seat and handlebars a snap, so your Strider 12 Sport can grow along with your child!</p>

<p><b>ROAD-READY</b><br />
The Flat-Free Foam Rubber Tires and maintenance-free wheel bearings mean you’ll never have to fix a flat.</p>

<p><b>BUILT TO LAST</b><br />
Despite their lightweight, all Strider 12 frames are made to withstand all the abuse your toddler can throw at it... or throw it at.</p>",[],,Baby & Child,Outdoor Toys & Games,Baby & Child | Outdoor Toys & Games | Wheeled Toys & Bikes,2,4.5,52e6c659-7282-5c3c-b4eb-3d068c10f8e8,3/3/2024
"Soaked In Luxury Ilia Shirt Dress, Grisaille",https://www.johnlewis.com/soaked-in-luxury-ilia-shirt-dress-grisaille/p5751833,240260398,5751833,240260398,Soaked In Luxury,,0.00,GBP,Discontinued,"<p>In a shirt style that you will wear again and again, this knee-length dress by Soaked In Luxury complements patterned accessories.</p>
<p>Creating a smart look with a collar and three-quarter length sleeves, it works just as well for a day out exploring as it does for days at your desk.</p>",[],,Women,Women's Dresses,Women | Women's Dresses,,,a58b166b-35b8-5ef6-91ce-f7eea40462f2,3/3/2024
"Angel & Rocket Kids' Lucia Cotton Satin Border Print Dress, Pink",https://www.johnlewis.com/angel-rocket-kids-lucia-cotton-satin-border-print-dress-pink/p109939501,109938666,109939501,109938666,Angel & Rocket,,0,GBP,Discontinued,"<p>Beautiful blooms, a gorgeous floral border print, cotton sateen dress in tones of pink. A stunning flared silhouette with a puff sleeve and a rounded neck. The perfect summer party dress. Dress up with a sandal or down with a trainer.</p>",[],,Baby & Child,Girls' Clothes (2+ yrs),Baby & Child | Girls' Clothes (2+ yrs) | Girls' Dresses,,,77a937c9-dde7-53b6-a515-3bfe58be9ff4,3/3/2024
"Oakley OO9225 Men's Canteen Prizm Rectangular Polarised Sunglasses, Matte Black Tortoise/Mirror Red",https://www.johnlewis.com/oakley-oo9225-mens-canteen-prizm-rectangular-polarised-sunglasses-matte-black-tortoise-mirror-red/p6270864,241093527,6270864,241093527,Oakley,,122,GBP,InStock,"<p>This rectangular pair of sunglasses from Oakley are designed to suit an oval-shaped face.</p>
 <p>The polycarbonate lenses are impact-resistant and lightweight for comfortable wear, repelling water and dust for higher clarity.</p>
 <p>Designed with polarised lenses, they offer protection from uncomfortable glare.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/241093527,https://johnlewis.scene7.com/is/image/JohnLewis/241093527alt1,https://johnlewis.scene7.com/is/image/JohnLewis/241093527alt2,https://johnlewis.scene7.com/is/image/JohnLewis/241093527alt3,https://johnlewis.scene7.com/is/image/JohnLewis/241093527alt4,https://johnlewis.scene7.com/is/image/JohnLewis/241093527alt5,https://johnlewis.scene7.com/is/image/JohnLewis/241093527alt6,https://johnlewis.scene7.com/is/image/JohnLewis/241093527alt7,https://johnlewis.scene7.com/is/image/JohnLewis/241093527alt8,https://johnlewis.scene7.com/is/image/JohnLewis/241093527alt9,https://johnlewis.scene7.com/is/image/JohnLewis/241093527alt10",Men,Men's Sunglasses,Men | Men's Sunglasses,,,41b37ce9-777e-58d8-a973-47e17bf615ad,3/3/2024
Shiseido Global Suncare Expert Sun Ageing Protection SPF 50 Set,https://www.johnlewis.com/shiseido-global-suncare-expert-sun-ageing-protection-spf-50-set/p6247554,240821011,6247554,240821011,Shiseido,,0,GBP,Discontinued,"<p>Building on more than a century of breakthroughs in skincare, Shiseido delivers scientifically advanced solutions for sun protection. Shiseido UV protectors fuse innovative sunscreen technology with protective and stress-responsive skincare, so you can confidently enjoy spending time outdoors.</p> <p>Expert Sun Protector Face &amp; Body Lotion SPF50+: Powerful sun protection with SynchroShield™. The protective veil becomes even stronger whenever it senses heat, water or perspiration.* This cream provides a seamless multi-protection against UVA/UVB rays and dryness. Blends in rapidly. Enriched with skincare ingredients, the product helps to prevent the appearance of fine lines, wrinkles and uneven skin tone caused by photo-ageing.* *In vitro test.</p> <p>After-Sun Intensive Recovery Emulsion: A highly nourishing, beauty-restorative emulsion formulated for the needs of skin after sun exposure. Replenishes vital moisture and promotes natural balance. Retexturises skin and inspires a dewy fresh feeling. Improves and prolongs the look of a tan. Penetrates quickly to revitalise sun stressed skin.</p> <p><strong>Set contains:</strong></p> <ul> <li>Expert Sun Protector Face &amp; Body Lotion SPF50+, 150ml  </li><li>After-Sun Intensive Recovery Emulsion, 75ml</li> </ul>",[],,Beauty,Skin Care & Treatments,Beauty | Skin Care & Treatments | View all Skin Care,,,6ceeaa60-8341-5c1a-81c5-04d808dda138,3/3/2024
